station_id,station_name,latitude,longitude,elevation_m
62997,BARILOCHE AERO                          ,-41.2,-71.2,835.5
62998,"CHOELE CHOEL,                           ",-39.2,-66.8,-999
62999,"RIO COLORADO,                           ",-39,-64.1,79
63000,BAHIA BLANCA AERO                       ,-38.7,-62.2,77
63001,TRES ARROYOS AERO                       ,-38.3,-60.3,115
63002,"BALCARCA,                               ",-37.8,-58.3,-999
63003,"GENERAL ACHA,                           ",-37.4,-64.6,230
63004,"TANDIL AERO,                            ",-37.2,-59.3,175
63005,"MACACHIN,                               ",-37.1,-63.7,142
63006,AZUL AERO                               ,-36.75,-59.8,131.5
63007,SANTA ROSA AERO                         ,-36.6,-64.3,189
63008,"GEN. CONESA,                            ",-36.5,-57.3,-999
63009,DOLORES AERO                            ,-36.4,-57.7,8.5
63010,"LAS FLORES,                             ",-36,-59.1,34
63011,PEHUAJO AERO                            ,-35.9,-61.9,86.5
63011,PEHUAJO AERO                            ,-35.9,-61.9,86.5
63012,"GENERAL PICO AERO,                      ",-35.7,-63.8,145
63013,"MALARGUE AERO,                          ",-35.5,-69.6,1425
63014,EZEIZA AERO                             ,-34.8,-58.5,19.5
63015,"MERCEDES,                               ",-34.7,-59.5,-999
63016,SAN RAFAEL AERO                         ,-34.6,-68.4,746
63017,JUNIN AERO                              ,-34.6,-60.95,80.5
63018,"SAN MIGUEL,                             ",-34.3,-58.7,-999
63019,LABOULAYE                               ,-34.1,-63.4,137
63020,SAN LUIS AERO                           ,-33.3,-66.4,712.5
63021,RIO CUARTO AERO                         ,-33.1,-64.25,420.5
63022,"CASILDA,                                ",-33,-61.2,-999
63023,GUALEGUAYCHU AERO                       ,-33,-58.6,23
63024,MENDOZA OBSERVATORIO                    ,-32.9,-68.9,827.5
63025,ROSARIO AERO                            ,-32.9,-60.8,26.5
63026,MENDOZA AERO                            ,-32.85,-68.8,702.5
63027,CRISTO REDENTOR                         ,-32.8,-70.1,3835.5
63028,"MARCOS JUAREZ AERO,                     ",-32.7,-62.2,114
63029,"BELL VILLE,                             ",-32.5,-62.6,-999
63030,"VILLA DOLORES AERO,                     ",-32,-65.1,569
63031,PARANA AERO                             ,-31.8,-60.5,61.5
63032,PILAR OBSERVATORIO                      ,-31.7,-63.9,338
63033,CORDOBA OBSERVATORIO                    ,-31.4,-64.2,425
63034,"CHEPES,                                 ",-31.3,-66.6,658
63035,CORDOBA AERO                            ,-31.3,-64.2,473.5
63036,"LA PAZ,                                 ",-30.8,-59.8,-999
63037,"CHANICAL AERO,                          ",-30.4,-66.3,461
63038,CERES                                   ,-29.9,-62,87.5
63039,LA RIOJA AERO                           ,-29.4,-66.8,429
63040,"VERA,                                   ",-29.4,-60.2,-999
63041,RECONQUISTA AERO                        ,-29.2,-59.7,48.5
63042,"CATAMARCA AERO , ARG.                   ",-28.5,-65.8,531
63043,"ANDALGALA,                              ",-27.6,-66.2,-999
63044,CORRIENTES AERO                         ,-27.5,-58.8,61.5
63045,CORRIENTES                              ,-27.5,-58.8,60
63046,POSADAS AERO                            ,-27.4,-56,132.5
63047,TUCUMAN AERO                            ,-26.8,-65.2,419.5
63048,TUCUMAN OBSERVATORIO                    ,-26.8,-65.2,480.5
63049,SALTA AERO                              ,-24.9,-65.5,1225.5
63050,"S.S. DE JUJUY,                          ",-24.4,-65.1,905
63051,RIVADAVIA                               ,-24.2,-62.9,204.5
63052,SAL /CABO VERDE SPANISH IS.             ,16.75,-23,54.5
63053,HOBART REGIONAL OFFICE                  ,-42.9,147.3,55
63054,HOBART AIRPORT                          ,-42.8,147.5,5.5
63055,EAST SALE                               ,-38.1,147.1,6.5
63056,LAVERTON AIRPORT                        ,-37.9,144.8,14
63057,MT. GAMBIER M.O.                        ,-37.8,140.8,67
63058,MELBOURNE REG OFF 3P                    ,-37.8,145,35
63059,CANBERRA                                ,-35.3,149.2,576.5
63060,WAGGA                                   ,-35.2,147.5,217.5
63061,ADELAIDE AP AUSTRALIA S E               ,-35,138.5,8.5
63061,ADELAIDE AP AUSTRALIA S E               ,-35,138.5,8.5
63062,NOWRA RAN AIR STATION                   ,-35,150.5,108
63063,MILDURA                                 ,-34.2,142.1,50.5
63064,RICHMOND AMO/MO CLOSED 1                ,-33.6,150.8,19
63065,WILLIAMTOWN MO                          ,-32.8,151.8,9
63066,CEDUNA                                  ,-32.1,133.7,20.5
63067,PERTH REGIONAL OFFICE                   ,-32,115.5,19
63068,BROKEN HILL RFDS                        ,-32,141.5,304
63069,PERTH AIRPORT                           ,-31.9,116,19
63070,COBAR M.O.                              ,-31.55,145.8,243
63071,WOOMERA AUSTRALIA S E                   ,-31.2,136.8,167
63072,TAMWORTH AMO/MO.FROM 196                ,-31.1,150.9,404
63073,KALGOORLIE                              ,-30.8,121.5,360.5
63074,FORREST                                 ,-30.8,128.1,156.5
63075,LEIGH CREEK AP                          ,-30.5,138.4,200
63076,MARALINGA                               ,-30.2,131.6,294
63077,MARREE POST OFFICE                      ,-29.7,138.1,49
63078,GERALDTON                               ,-28.8,114.7,35.5
63079,COOLANGATTA                             ,-28.2,153.5,6
63080,OODNADATTA                              ,-27.6,135.5,115.5
63081,AMBERLEY AERO                           ,-27.6,152.7,25.5
63082,BRISBANE APT 945760 TO 4/63             ,-27.4,153.1,4
63082,BRISBANE APT 945760 TO 4/63             ,-27.4,153.1,4
63083,MEEKATHARRA                             ,-26.6,118.5,520
63084,CHARLEVILLE                             ,-26.4,146.3,305
63085,GILES                                   ,-25,128.3,593.5
63086,BUNDABERG POST OFFICE                   ,-24.9,152.4,14
63087,GLADSTONE                               ,-23.85,151.3,75.5
63088,ALICE SPRINGS                           ,-23.8,133.9,547
63089,LONGREACH M.O.                          ,-23.4,144.3,192
63090,MACKAY                                  ,-21.1,149.2,17.5
63091,CLONCURRY                               ,-20.7,140.5,190
63092,PORT HEDLAND                            ,-20.4,118.6,10
63093,TALGARNO                                ,-19.3,121.5,3
63094,TOWNSVILLE                              ,-19.3,146.8,5
63095,HALLS CREEK                             ,-18.2,127.7,408
63096,BROOME                                  ,-18,122.25,13
63097,CAIRNS                                  ,-16.75,145.75,5
63098,DALY WATERS (HI-WAY INN)                ,-16.3,133.4,212
63099,WILLIS ISLAND                           ,-16.3,150,7
63100,DARWIN AIRPORT                          ,-12.4,130.9,30
63101,"GOVE AIRPORT,                           ",-12.3,136.8,54
63102,THURSDAY ISLAND                         ,-10.6,142.2,59.5
63103,LOW HEAD                                ,-41.1,146.8,4
63104,CABRAMURRA SMHEA                        ,-35.9,148.4,1483
63105,ST GEORGE AIRPORT                       ,-28.1,148.6,199
63106,TEWANTIN RSL PARK                       ,-26.4,153,6
63107,RABBIT FLAT                             ,-20.2,130,339
63108,"VILLACHERALPE,                          ",46.6,13.7,2160
63109,KLAGENFURT-ANNABICHL                    ,46.7,14.35,450
63110,GRAZ-THALERHOF-FLUGHAFEN                ,47,15.45,343.5
63111,SONNBLICK                               ,47.1,13,3106
63112,INNSBRUCK-UNIVERSITY                    ,47.3,11.4,587.5
63113,SALZBURG-FLUGHAFEN                      ,47.8,13,438
63114,"FEUERKOGEL,                             ",47.8,13.7,1621
63115,ST. POELTEN                             ,48.2,15.6,279.5
63116,WIEN-HOHE WARTE                         ,48.3,16.4,205.5
63117,FLORES                                  ,39.5,-31.1,28
63118,"COX'S BAZAR,                            ",21.4,92,4
63119,"CHITTAGONG/PATENGA,                     ",22.3,91.8,6
63120,"JESSORE,                                ",23.2,89.2,12
63121,"DACCA TEJGAON,                          ",23.8,90.4,10
63122,"BOGRA,                                  ",24.9,89.4,20
63123,"SYLHET,                                 ",24.9,91.9,35
63124,SEAWELL (GRANTLEY ADAMS) BARBA          ,13.1,-59.5,53
63125,VALLEGRANDE                             ,-18.5,-64.1,0
63126,SAN MATIAS                              ,-16.4,-58.3,0
63127,VERHNEDVINSK                            ,55.8,27.9,133
63128,UCCLE                                   ,50.8,4.4,102
63129,BERMUDA NAVAL STATION                   ,32.35,-64.8,8
63130,"KINDLEY FIELD,BERMUDA                   ",32.4,-64.7,6
63131,YACUIBA                                 ,-22.05,-63.7,579.5
63132,TARIJA                                  ,-21.5,-64.8,1930
63133,CAMIRI                                  ,-20.05,-63.6,831
63134,SUCRE/LAJAS TAMBO                       ,-19.1,-65.25,2850
63135,PUERTO SUAREZ                           ,-19,-57.9,154
63136,ROBORE                                  ,-18.35,-59.8,300
63137,ORURO/JUAN MENDOSA                      ,-18,-67.1,3704.5
63138,SAN JOSE                                ,-17.85,-60.8,348
63139,CHARANA                                 ,-17.6,-69.5,4062
63140,EL ALTO/LA PAZ                          ,-16.5,-68.2,4086
63141,SAN IGNACIO DE VELASCO                  ,-16.4,-61,385
63142,SAN JAVIER                              ,-16.3,-62.5,579
63143,CONCEPCION                              ,-16.3,-62.1,493.5
63144,ASCENSION DE GUARAY                     ,-15.9,-63.1,247
63145,SAN IGNACIOS                            ,-15,-65.6,241
63146,SAN BORJA                               ,-14.9,-66.9,240
63147,APOLO                                   ,-14.7,-68.5,1383
63148,RURRENABAQUE                            ,-14.5,-67.6,237
63149,SAN JOAQUIN                             ,-13.1,-64.8,200
63150,BELLA VISTA                             ,-13.1,-63.8,142
63151,COBIJA                                  ,-11.05,-68.75,255.5
63152,RIBERALTA                               ,-11,-66.1,168.5
63153,GUAYARAMERIN                            ,-10.8,-65.4,170
63154,"GHANZI,                                 ",-21.7,21.7,1100
63155,"BAGE,                                   ",-31.3,-54.1,217
63156,PORTO ALEGRE                            ,-30.05,-51.2,8.5
63157,FLORIANOPOLIS                           ,-27.6,-48.6,2
63158,"IRAI,                                   ",-27.2,-53.2,247
63159,"IRATI,                                  ",-25.5,-50.6,837
63160,CURITIBA                                ,-25.4,-49.25,932
63161,SAO PAULO/M SANTANA                     ,-23.5,-46.6,792
63162,LONDRINA                                ,-23.4,-51.2,566
63163,RIO DE JANEIRO                          ,-22.9,-43.2,28.5
63164,RESENDE                                 ,-22.5,-44.5,439
63165,IVINHEMA                                ,-22.3,-53.9,369
63166,PRESIDENTE_PRUDENTE                     ,-22.1,-51.4,435
63167,SAO_CARLOS(PRIVATE)                     ,-22,-47.9,856
63168,"CAMPOS,                                 ",-21.8,-41.3,11
63169,"CATANDUVA,                              ",-21.1,-49,536
63170,FRANCA                                  ,-20.6,-47.4,1026
63171,VOTUPORANGA                             ,-20.4,-50,503
63172,"VITORIA,                                ",-20.3,-40.3,36
63173,BELO HORIZONTE                          ,-19.85,-43.9,882.5
63173,BELO HORIZONTE                          ,-19.85,-43.9,882.5
63174,"CARATINGA,                              ",-19.8,-42.2,609
63175,PARANAIBA                               ,-19.7,-51.2,331
63176,SAO_MATEUS                              ,-18.7,-39.9,25
63177,"COXIM,                                  ",-18.5,-54.8,286
63178,"TEOFILO ONTONI,                         ",-17.9,-41.5,356
63179,GOIANIA                                 ,-16.7,-49.3,731
63180,BRASILIA/CRUZEIRO/                      ,-15.8,-47.9,1159.5
63181,CUIABA                                  ,-15.6,-56.1,159
63182,"LENCOIS,                                ",-12.6,-41.4,438
63183,"TAGUATINGA,                             ",-12.3,-46.4,660
63184,"VERA (GLEBA CELESTE),                   ",-12.2,-56.5,415
63185,"JACOBINA,                               ",-11.2,-40.5,484
63186,ARACAJU                                 ,-10.9,-37.1,6.5
63187,PORTO NACIONAL                          ,-10.7,-48.4,241
63188,PORTO VELHO/AEROPORTO                   ,-8.8,-63.9,105.5
63189,CONCEICAO DO ARAGUAIA                   ,-8.3,-49.3,157
63190,ALTO TAPAJOS                            ,-7.4,-57.5,132.5
63191,"LABREA,                                 ",-7.3,-64.8,60
63192,"BARBALHA,                               ",-7.3,-39.3,409
63193,"PATOS,                                  ",-7,-37.3,249
63194,"JACAREACANGA,                           ",-6.3,-57.7,98
63195,MANICORE                                ,-5.8,-61.3,50
63196,"MARABA,                                 ",-5.4,-49.2,102
63197,"CRATEUS,                                ",-5.2,-40.7,299
63198,QUIXERAMOBIM                            ,-5.2,-39.3,205.5
63199,"CARAUARI,                               ",-5,-66.9,81
63200,"ITAITUBA,                               ",-4.3,-56,45
63201,BACABAL                                 ,-4.3,-44.8,26
63202,COARI                                   ,-4.1,-63.1,47
63203,CODAJAS                                 ,-3.8,-62.1,49
63204,ITACOATIARA                             ,-3.1,-58.4,48
63205,"PARNAIBA,                               ",-2.9,-41.6,22
63206,"FONTE BOA,                              ",-2.5,-66.2,55
63207,BELEM                                   ,-1.5,-48.5,24
63208,TRACUATEUA                              ,-1.1,-46.9,36
63209,"MACAPA,                                 ",0,-51.1,15
63210,MUSSALAH TOP/SOMMET                     ,42.2,23.6,2925
63211,BOTEV VRAH TOP/SOMMET                   ,42.7,24.9,2382
63212,KARNOBAT                                ,42.7,27,195
63213,SOFIA OBS.                              ,42.75,23.4,588
63214,VRATZA                                  ,43.2,23.5,352.5
63215,KOLAROVGRAD                             ,43.3,26.9,218.5
63216,PLEVEN                                  ,43.4,24.6,104.5
63217,"MANIWAKI  A, QUE.                       ",46.3,-76,201
63218,CHARLOTTETOWN (PEI)                     ,46.3,-63.1,56
63219,TREPASSEY (NFLD)                        ,46.7,-53.1,79
63220,"LA POCATIERE CS,  QU                    ",47.4,-70,31
63221,GRINDSTONE IS (QUE)                     ,47.4,-61.9,60
63222,ST JOHNS/TORBAY (NFLD)                  ,47.6,-52.8,140.5
63223,VICTORIA/GONZALES HGTS (                ,48.4,-123.3,69
63224,POINTE AU PERE                          ,48.5,-68.5,6.5
63225,WHITE RIVER (ONT)                       ,48.6,-85.3,379
63226,VANCOUVER                               ,49.2,-123.2,1
63227,ESTEVAN POINT (AUT)                     ,49.4,-126.6,7
63228,KAPUSKASING                             ,49.4,-82.5,227.5
63229,LETHBRIDGE                              ,49.6,-112.8,924.5
63230,WINNIPEG                                ,49.9,-97.2,239.5
63231,ARMSTRONG                               ,50.3,-88.9,323.5
63232,REGINA                                  ,50.4,-104.7,575.5
63233,MISTASSINI POST                         ,50.45,-73.9,381.5
63234,PORT HARDY                              ,50.7,-127.4,22.5
63235,KAMLOOPS (BC)                           ,50.7,-120.45,345.5
63236,CALGARY (ALTA)                          ,51.1,-114,1081.5
63237,MOOSONEE                                ,51.3,-80.7,5
63238,BELLE ISLE (NFLD)                       ,51.9,-55.4,130
63239,PRINCE ALBERT USASK)                    ,53.2,-105.7,429.5
63240,SANDSPIT                                ,53.3,-131.8,2.5
63241,EDMONTON                                ,53.6,-113.5,673.5
63242,"BIG TROUT LAKE RDC,                     ",53.8,-89.9,224
63243,THE PAS                                 ,54,-101.1,271.5
63244,LANGARA (BC)                            ,54.3,-133.1,41
63245,PRINCE RUPERT (BC)                      ,54.3,-130.4,34
63246,KNOB LAKE (QUE)                         ,54.8,-66.8,517
63247,HOPEDALE (NFLD)                         ,55.5,-60.2,6
63248,FORT MCMURRAY (ALTA)                    ,56.7,-111.2,370
63249,FORT CHIMO                              ,58.1,-68.4,36.5
63250,INOUCDJOUAC/PORT HARRISON               ,58.5,-78.1,7.5
63251,FORT NELSON                             ,58.8,-122.6,378.5
63252,CHURCHILL                               ,58.8,-94.1,32
63253,WATSON LAKE (YT)                        ,60.1,-128.8,687
63254,WHITEHORSE                              ,60.7,-135.1,700.5
63255,RESOLUTION IS (NWT)                     ,61.45,-64.8,368
63256,FORT SIMPSON (NWT)                      ,61.85,-121.3,172.5
63257,"FORT RELIANCE, NWT                      ",62.7,-109.2,168
63258,NOTTINGHAM ISLAND (NWT)                 ,63.1,-77.9,16
63259,CHESTERFIELD (NWT)                      ,63.3,-90.7,3
63260,FROBISHER BAY                           ,63.8,-68.6,27.5
63261,DAWSON (YT)                             ,64.1,-139.4,324
63262,CORAL HARBOUR                           ,64.2,-83.4,61.5
63263,BAKER LAKE                              ,64.3,-96,6
63264,NORMAN WELLS                            ,65.3,-126.8,68.5
63265,FORT GOOD HOPE                          ,66.3,-128.6,65
63266,COPPERMINE                              ,67.8,-115.1,4.5
63267,INUVIK                                  ,68.3,-133.5,64.5
63268,HALL BEACH                              ,68.8,-81.3,4
63269,CAMBRIDGE BAY NWT SFC 1/71-  T          ,69.1,-105.05,24.5
63270,CLYDE                                   ,70.5,-68.6,3
63271,SACHS HARBOUR                           ,72,-125.3,85
63272,ARCTIC BAY (NWT)                        ,73,-85.25,5.5
63273,RESOLUTE                                ,74.7,-95,65.5
63274,EUREKA                                  ,80,-85.9,5
63275,ALERT                                   ,82.5,-62.3,62.5
63276,IZANA/CANARY                            ,28.3,-16.5,2367
63277,BALBOA HEIGHTSALBROOF AFB               ,9,-79.6,21
63278,HOWARD AFB                              ,9,-79.6,9
63279,GAN MALDIVE IS.                         ,-0.7,73.2,2
63280,MERIDA AEROP. INTL.                     ,21,-89.65,22
63281,"HARTFORD/BRADLEY INT.,                  ",41.9,-72.7,55
63282,ZHONGSHAN WX OFFICE                     ,-69.4,76.4,18
63283,PUNTA ARENAS -CHABUNCO-                 ,-53,-70.8,34
63284,ISLOTES DE LOS EVANGELISTAS             ,-52.4,-75.1,55
63285,PUERTO AYSEN                            ,-45.4,-72.7,11
63286,ISLA GUAFA                              ,-43.6,-74.7,140
63287,ANCUD                                   ,-41.9,-73.8,114
63288,PUERTO MONTT CHILE /TOWNVILLE           ,-41.5,-72.9,3
63289,OSORNO/CANAL BAJO                       ,-40.6,-73.1,57
63290,VALDIVIA/PICHOY                         ,-39.7,-73.15,31
63291,"LOS ANGELES,                            ",-37.4,-72.4,139
63292,CONCEPCION                              ,-36.8,-73.1,13.5
63293,"CHILLAN,                                ",-36.6,-72,118
63294,"LINARES,                                ",-35.9,-71.6,156
63295,CONSTITUCION                            ,-35.3,-72.4,12
63296,VALPARAISO/PUNTA ANGELES                ,-33,-71.65,41
63297,LA SERENA                               ,-29.9,-71.3,100.5
63298,VALLENAR                                ,-28.6,-70.8,526
63299,ISLA DE PASCUA/MATAVERI                 ,-27.2,-109.4,41
63300,"SAN LORENZO ,                           ",-25.4,-57.6,120
63301,ANTOFAGASTA/CERRO MORENO                ,-23.5,-70.4,129.5
63302,ARICA/CHACALLUTA                        ,-18.45,-70.35,40.5
63303,GONGHE                                  ,36.3,100.6,2743
63304,"TA-LIEN,                                ",38.9,121.6,95
63305,"PASTO/ANTONIO NARINO,                   ",1.4,-77.3,1826
63306,LA FLORIDA                              ,2.5,-76.6,1819.5
63307,AEPTO CALIPUERTO                        ,3.4,-76.4,957
63308,"IBAGUE/PERALES,                         ",4.4,-75.2,928
63309,TIBACUY                                 ,4.4,-74.5,1537.5
63310,"PEREIRA,                                ",4.8,-75.8,1349
63311,EL LIBANO                               ,4.9,-75.1,1497.5
63312,CHINCHINA                               ,4.95,-75.6,1360
63313,"QUIBDO,                                 ",5.7,-76.6,73
63314,"RIONEGRO/J.M.CORDOVA,                   ",6.2,-75.4,2142
63315,"PUERTO CARRENO,                         ",6.2,-67.5,55
63316,"APARTADO,                               ",7.8,-76.7,30
63317,AEPTO CAZADERO                          ,7.9,-72.6,309
63318,AEPTO SAN ANDRES                        ,12.6,-81.7,2
63319,"SAN ANDRES,                             ",12.6,-81.7,6
63320,PROVIDENCIA                             ,13.4,-81.4,6
63321,"RAROTONGA, COOK IS.                     ",-21.2,-159.8,7
63322,"ALOFI,NIUE   1                          ",-19.1,-169.9,55
63323,"AITUTAKI AERO, COOK                     ",-18.8,-159.8,4
63324,PUKAPUKA     1                          ,-10.9,-165.8,2
63325,RAKAHANGA                               ,-10.1,-161.1,3.5
63326,PENRHYN      1                          ,-9,-158.1,1
63327,PUNTARENAS                              ,10,-84.8,3
63328,PUERTO LIMON                            ,10,-83.1,4
63329,CABO CRUZ/ORIENTE                       ,19.9,-77.65,7
63330,GUANTANAMO NAS/ORIENTE                  ,19.9,-75.2,19
63331,SANTIAGO DE CUBA/UNIV                   ,20.1,-75.8,38
63332,PUNTA MAISI                             ,20.3,-74.2,7
63333,CAMAGUEY                                ,21.4,-77.9,118
63334,CABO S ANTONIO/PINAR DEL                ,21.9,-85,8.5
63335,SANCTI SPIRITUS                         ,21.9,-79.5,58.5
63336,SANTA CLARA /UNIV.                      ,22.4,-79.9,90
63337,PASO REAL DE SAN DIEGO                  ,22.6,-83.3,43
63338,HABANA/OBSERV. NACIONAL                 ,23.2,-82.4,50
63339,"LARNACA AIRPORT,                        ",34.9,33.6,2
63340,NICOSIA                                 ,35.2,33.3,219.5
63341,KOBENHAVN/KASTRUP                       ,55.6,12.7,5
63342,KOBENHAVN/LANDBOHOJSKOLEN               ,55.7,12.6,9
63343,SAN JOSE DE LAS MATAS                   ,19.3,-70.9,523
63344,LA ROMANA                               ,18.4,-69,14
63345,NEYBA                                   ,18.5,-71.4,7.5
63346,CABO ENGANO                             ,18.6,-68.3,5
63347,MONTE PLATA                             ,18.8,-69.8,52.5
63348,EL SEYBO                                ,18.8,-69,101
63349,CONSTANZA                               ,18.9,-70.7,1164
63350,JARABACOA                               ,19.1,-70.6,529
63351,COTUI                                   ,19.1,-70.15,63.5
63352,LA VEGA                                 ,19.2,-70.5,103
63353,SANCHEZ                                 ,19.2,-69.6,10
63354,SAMANA                                  ,19.2,-69.3,5.5
63355,MONCION                                 ,19.4,-71.2,366
63356,SANTIAGO DE LOS CAB.                    ,19.45,-70.7,204
63357,MACARA                                  ,-4.4,-80,430
63358,LA TOMA -AEROPUERTO-                    ,-4,-79.4,1230
63359,CANAR                                   ,-2.6,-78.9,3130
63360,ANCON                                   ,-2.3,-80.9,9
63361,SALINAS                                 ,-2.2,-81,6
63362,ISABEL MARIA                            ,-1.8,-79.5,5
63363,RIOBAMBA                                ,-1.7,-78.6,2754
63364,BANOS                                   ,-1.4,-78.4,1830
63365,PICHILINGUE                             ,-1.1,-79.5,50
63366,PORT VIEJO - GRANJA                     ,-1.05,-80.4,44
63367,LATACUNGA                               ,-0.9,-79,2809
63368,BAHIA DE CARAQUEZ                       ,-0.6,-80.4,18
63369,COTOPAXI                                ,-0.6,-78.6,3560
63370,IBARRA/ATAHUALPA                        ,0.4,-78.1,2228
63371,TULCAN                                  ,0.8,-77.7,2977
63372,ESMERALDAS TACHINA                      ,1,-79.7,6
63373,SALLUM_PLATEAU                          ,31.6,25.1,6
63374,SAN SALVADOR                            ,13.7,-89.2,704.5
63375,AL AIN INTNL ARPT                       ,24.3,55.6,262
63376,"TARTU, ESTONIA                          ",58.3,26.7,59
63377,"VILSANDI, ESTONIA                       ",58.4,21.8,6
63378,ASMARA              ETHI  ASMA          ,15.3,38.9,2325
63379,STANLEY /UK/                            ,-51.7,-57.9,51
63380,"LAUTHALA BAY, FIJI IS.                  ",-18.2,178.5,9
63381,MAARIANHAMINA                           ,60.1,19.9,5
63382,HELSINKI/SEUTULA                        ,60.3,25,54.5
63383,TURKU                                   ,60.5,22.3,51.5
63384,LAPPEENRANTA                            ,61.1,28.2,105
63385,LAPPEENRANTA                            ,61.1,28.2,106
63386,TAMPERE                                 ,61.5,23.7,92
63387,"NIINISALO,                              ",61.9,22.5,136
63388,JYVASKYLA/LUONETJARVI                   ,62.4,25.7,142.5
63389,JOENSUU                                 ,62.7,29.6,119
63390,VAASA                                   ,63.1,21.6,14
63391,VAASA                                   ,63.1,21.8,6
63392,KAJAANI                                 ,64.3,27.7,139
63393,KUUSAMO                                 ,66,29.2,262
63394,ROVANIEMI                               ,66.6,25.8,198
63395,SODANKYLA                               ,67.4,26.7,179
63396,IVALO                                   ,68.6,27.4,145
63397,"KILPISJARVI,                            ",69.1,20.8,476
63398,"KEVO,                                   ",69.8,27,101
63399,"BASTIA, CORSICA                         ",42.6,9.5,8
63400,PERPIGNAN                               ,42.7,2.9,45.5
63401,CAP CEPET                               ,43.1,5.9,136
63402,TOULON                                  ,43.1,5.9,27.5
63403,TARBES                                  ,43.2,0,363
63404,MARSEILLE/MARIGNANE                     ,43.5,5.2,6
63405,TOULOUSE/BLAGNAC                        ,43.6,1.4,150
63406,MONTPELLIER                             ,43.6,4,5
63407,SALON-DE-PROVENCE                       ,43.6,5.1,60
63408,NIMES/COURBESSAC                        ,43.9,4.4,59.5
63409,MILLAU                                  ,44.1,3,715
63410,MOUNT_AIGOUAL_(AUT)                     ,44.1,3.6,1565
63411,MONTELIMAR                              ,44.6,4.7,73
63412,EMBRUN                                  ,44.6,6.5,876
63413,BORDEAUX/MERIGNAC                       ,44.8,-0.7,28.5
63414,GOURDON                                 ,44.8,1.4,259
63415,LYON/BRON                               ,45.7,5,200
63416,CLERMONT-FERRAND                        ,45.8,3.2,332
63417,LIMOGES/BELLEGARDE                      ,45.9,1.2,399.5
63418,CHASSIRON                               ,46,-1.4,22
63419,POITIERS                                ,46.6,0.3,120
63420,BOURGES                                 ,47.1,2.4,161.5
63421,NANTES                                  ,47.2,-1.6,26.5
63422,LE TALUT                                ,47.3,-3.2,43
63423,DIJON                                   ,47.3,5.1,224.5
63424,TOURS                                   ,47.5,0.7,108
63425,BALE/MULHOUSE                           ,47.6,7.5,270
63426,AUXERRE                                 ,47.8,3.5,207
63427,RENNES                                  ,48.1,-1.7,38
63428,QUESSANT                                ,48.5,-5.1,32
63429,BREST/GUIPAVAS                          ,48.5,-4.4,99.5
63430,ALENCON/VALFRAMBERT                     ,48.5,0.1,144
63431,STRASBOURG/ENTZHEIM                     ,48.6,7.6,152
63432,PARIS/ORLY                              ,48.7,2.4,89
63433,NANCY/ESSEY                             ,48.7,6.2,214.5
63434,TRAPPES                                 ,48.8,2,167.5
63435,PARIS/MONTSOURIS                        ,48.8,2.3,75
63436,PARIS/LE BOURGET                        ,49,2.5,56
63437,METZ-NANCY-LORRAINE                     ,49,6.3,264
63438,REIMS                                   ,49.3,4,95
63439,ROUEN/BOOS                              ,49.4,1.2,157
63440,LA HAGUE                                ,49.7,-1.9,9
63441,CHERBOURG/CHANTEREYNE                   ,49.7,-1.6,12
63442,CHERBOURG-MAUPERTUS                     ,49.7,-1.5,138.5
63443,ABBEVILLE                               ,50.1,1.8,77
63444,MARIPASOULA                             ,3.6,-54,104
63445,"SAVANNAH/MUNICIPAL,                     ",32.1,-81.2,15
63446,"AUGUSTA/BUSH FIELD,                     ",33.3,-82,45
63447,TELAVI                                  ,41.9,45.4,543
63448,KEMPTEN                                 ,47.7,10.3,705
63449,(EDDS)STUTTGART/ECHTERDI                ,48.7,9.2,397
63450,STRAUBING(GER-ARMY)                     ,48.8,12.6,359
63451,KARLSRUHE                               ,49,8.4,145
63452,HOF                                     ,50.3,11.9,567
63453,NUERBURG-BARWEILER                      ,50.4,6.9,486
63454,FICHTELBERG                             ,50.4,12.9,1213
63455,NEWHAUS A.R.           GERMAN           ,50.5,11.1,850
63456,MEININGEN                               ,50.6,10.4,448
63457,SCHMUECKE                               ,50.7,10.8,942
63458,ZINNWALD                                ,50.7,13.7,887
63459,KARL-MARX-STADT                         ,50.8,12.9,418
63460,GERA                                    ,50.9,12.1,311
63461,GEILENKIRCHEN(NATO)                     ,51,6,98
63462,ERFURT/BINDERSL                         ,51,11,323
63463,DRESDEN/KLOTZSCHE                       ,51.1,13.8,230
63464,GORLITZ                                 ,51.2,14.9,237
63465,DUSSELDORF                              ,51.3,6.8,45
63466,OSCHATZ                                 ,51.3,13.1,152
63467,LEINEFELDE                              ,51.4,10.3,354
63468,ARTERN                                  ,51.4,11.3,164
63469,LEIPZIG/SCHKEUDITZ                      ,51.4,12.2,133
63470,BROCKEN                                 ,51.8,10.6,1153
63471,COTTBUS                                 ,51.8,14.3,69
63472,WITTENBERG                              ,51.9,12.6,104
63473,MAGDEBURG                               ,52.1,11.6,85
63474,LINDENBERG                              ,52.2,14.1,115
63475,BERLIN/SCHOENFELD                       ,52.4,13.1,94
63476,POTSDAM                                 ,52.4,13.1,94
63477,SEEHAUSEN                               ,52.9,11.7,23
63478,NEURUPPIN                               ,52.9,12.8,38
63479,SOLTAU                                  ,53,9.8,77
